,id,label,hemisphere,structure,scale,yeo_7,von_economo
1595,508,7Networks_RH_Vis_8,R,cortex,scale1022,Vis,
1596,509,7Networks_RH_Vis_9,R,cortex,scale1022,Vis,
1597,510,7Networks_RH_Vis_10,R,cortex,scale1022,Vis,
1598,511,7Networks_RH_Vis_11,R,cortex,scale1022,Vis,
1599,512,7Networks_RH_Vis_12,R,cortex,scale1022,Vis,
1600,513,7Networks_RH_Vis_13,R,cortex,scale1022,Vis,
1601,514,7Networks_RH_Vis_14,R,cortex,scale1022,Vis,
1602,515,7Networks_RH_Vis_15,R,cortex,scale1022,Vis,
1603,516,7Networks_RH_Vis_16,R,cortex,scale1022,Vis,
1604,517,7Networks_RH_Vis_17,R,cortex,scale1022,Vis,
1605,518,7Networks_RH_Vis_18,R,cortex,scale1022,Vis,
1606,519,7Networks_RH_Vis_19,R,cortex,scale1022,Vis,
1607,520,7Networks_RH_Vis_20,R,cortex,scale1022,Vis,
1608,521,7Networks_RH_Vis_21,R,cortex,scale1022,Vis,
1609,522,7Networks_RH_Vis_22,R,cortex,scale1022,Vis,
1610,523,7Networks_RH_Vis_23,R,cortex,scale1022,Vis,
1611,524,7Networks_RH_Vis_24,R,cortex,scale1022,Vis,
1612,525,7Networks_RH_Vis_25,R,cortex,scale1022,Vis,
1613,526,7Networks_RH_Vis_26,R,cortex,scale1022,Vis,
1614,527,7Networks_RH_Vis_27,R,cortex,scale1022,Vis,
1615,528,7Networks_RH_Vis_28,R,cortex,scale1022,Vis,
1616,529,7Networks_RH_Vis_29,R,cortex,scale1022,Vis,
1617,530,7Networks_RH_Vis_30,R,cortex,scale1022,Vis,
1618,531,7Networks_RH_Vis_31,R,cortex,scale1022,Vis,
1619,532,7Networks_RH_Vis_32,R,cortex,scale1022,Vis,
1620,533,7Networks_RH_Vis_33,R,cortex,scale1022,Vis,
1621,534,7Networks_RH_Vis_34,R,cortex,scale1022,Vis,
1622,535,7Networks_RH_Vis_35,R,cortex,scale1022,Vis,
1623,536,7Networks_RH_Vis_36,R,cortex,scale1022,Vis,
1624,537,7Networks_RH_Vis_37,R,cortex,scale1022,Vis,
1625,538,7Networks_RH_Vis_38,R,cortex,scale1022,Vis,
1626,539,7Networks_RH_Vis_39,R,cortex,scale1022,Vis,
1627,540,7Networks_RH_Vis_40,R,cortex,scale1022,Vis,
1628,541,7Networks_RH_Vis_41,R,cortex,scale1022,Vis,
1629,542,7Networks_RH_Vis_42,R,cortex,scale1022,Vis,
1630,543,7Networks_RH_Vis_43,R,cortex,scale1022,Vis,
1631,544,7Networks_RH_Vis_44,R,cortex,scale1022,Vis,
1632,545,7Networks_RH_Vis_45,R,cortex,scale1022,Vis,
1633,546,7Networks_RH_Vis_46,R,cortex,scale1022,Vis,
1634,547,7Networks_RH_Vis_47,R,cortex,scale1022,Vis,
1635,548,7Networks_RH_Vis_48,R,cortex,scale1022,Vis,
1636,549,7Networks_RH_Vis_49,R,cortex,scale1022,Vis,
1637,550,7Networks_RH_Vis_50,R,cortex,scale1022,Vis,
1638,551,7Networks_RH_Vis_51,R,cortex,scale1022,Vis,
1639,552,7Networks_RH_Vis_52,R,cortex,scale1022,Vis,
1640,553,7Networks_RH_Vis_53,R,cortex,scale1022,Vis,
1641,554,7Networks_RH_Vis_54,R,cortex,scale1022,Vis,
1642,555,7Networks_RH_Vis_55,R,cortex,scale1022,Vis,
1643,556,7Networks_RH_Vis_56,R,cortex,scale1022,Vis,
1644,557,7Networks_RH_Vis_57,R,cortex,scale1022,Vis,
1645,558,7Networks_RH_Vis_58,R,cortex,scale1022,Vis,
1646,559,7Networks_RH_Vis_59,R,cortex,scale1022,Vis,
1647,560,7Networks_RH_Vis_60,R,cortex,scale1022,Vis,
1648,561,7Networks_RH_Vis_61,R,cortex,scale1022,Vis,
1649,562,7Networks_RH_Vis_62,R,cortex,scale1022,Vis,
1650,563,7Networks_RH_Vis_63,R,cortex,scale1022,Vis,
1651,564,7Networks_RH_Vis_64,R,cortex,scale1022,Vis,
1652,565,7Networks_RH_Vis_65,R,cortex,scale1022,Vis,
1653,566,7Networks_RH_Vis_66,R,cortex,scale1022,Vis,
1654,567,7Networks_RH_Vis_67,R,cortex,scale1022,Vis,
1655,568,7Networks_RH_Vis_68,R,cortex,scale1022,Vis,
1656,569,7Networks_RH_Vis_69,R,cortex,scale1022,Vis,
1657,570,7Networks_RH_Vis_70,R,cortex,scale1022,Vis,
1658,571,7Networks_RH_Vis_71,R,cortex,scale1022,Vis,
1659,572,7Networks_RH_Vis_72,R,cortex,scale1022,Vis,
1660,573,7Networks_RH_Vis_73,R,cortex,scale1022,Vis,
1661,574,7Networks_RH_Vis_74,R,cortex,scale1022,Vis,
1662,575,7Networks_RH_Vis_75,R,cortex,scale1022,Vis,
1663,576,7Networks_RH_Vis_76,R,cortex,scale1022,Vis,
1664,577,7Networks_RH_Vis_77,R,cortex,scale1022,Vis,
1665,578,7Networks_RH_Vis_78,R,cortex,scale1022,Vis,
1666,579,7Networks_RH_Vis_79,R,cortex,scale1022,Vis,
1667,580,7Networks_RH_Vis_80,R,cortex,scale1022,Vis,
1668,581,7Networks_RH_Vis_81,R,cortex,scale1022,Vis,
1669,582,7Networks_RH_SomMot_1,R,cortex,scale1022,SomMot,
1670,583,7Networks_RH_SomMot_2,R,cortex,scale1022,SomMot,
1671,584,7Networks_RH_SomMot_3,R,cortex,scale1022,SomMot,
1672,585,7Networks_RH_SomMot_4,R,cortex,scale1022,SomMot,
1673,586,7Networks_RH_SomMot_5,R,cortex,scale1022,SomMot,
1674,587,7Networks_RH_SomMot_6,R,cortex,scale1022,SomMot,
1675,588,7Networks_RH_SomMot_7,R,cortex,scale1022,SomMot,
1676,589,7Networks_RH_SomMot_8,R,cortex,scale1022,SomMot,
1677,590,7Networks_RH_SomMot_9,R,cortex,scale1022,SomMot,
1678,591,7Networks_RH_SomMot_10,R,cortex,scale1022,SomMot,
1679,592,7Networks_RH_SomMot_11,R,cortex,scale1022,SomMot,
1680,593,7Networks_RH_SomMot_12,R,cortex,scale1022,SomMot,
1681,594,7Networks_RH_SomMot_13,R,cortex,scale1022,SomMot,
1682,595,7Networks_RH_SomMot_14,R,cortex,scale1022,SomMot,
1683,596,7Networks_RH_SomMot_15,R,cortex,scale1022,SomMot,
1684,597,7Networks_RH_SomMot_16,R,cortex,scale1022,SomMot,
1685,598,7Networks_RH_SomMot_17,R,cortex,scale1022,SomMot,
1686,599,7Networks_RH_SomMot_18,R,cortex,scale1022,SomMot,
1687,600,7Networks_RH_SomMot_19,R,cortex,scale1022,SomMot,
1688,601,7Networks_RH_SomMot_20,R,cortex,scale1022,SomMot,
1689,602,7Networks_RH_SomMot_21,R,cortex,scale1022,SomMot,
1690,603,7Networks_RH_SomMot_22,R,cortex,scale1022,SomMot,
1691,604,7Networks_RH_SomMot_23,R,cortex,scale1022,SomMot,
1692,605,7Networks_RH_SomMot_24,R,cortex,scale1022,SomMot,
1693,606,7Networks_RH_SomMot_25,R,cortex,scale1022,SomMot,
1694,607,7Networks_RH_SomMot_26,R,cortex,scale1022,SomMot,
1695,608,7Networks_RH_SomMot_27,R,cortex,scale1022,SomMot,
1696,609,7Networks_RH_SomMot_28,R,cortex,scale1022,SomMot,
1697,610,7Networks_RH_SomMot_29,R,cortex,scale1022,SomMot,
1698,611,7Networks_RH_SomMot_30,R,cortex,scale1022,SomMot,
1699,612,7Networks_RH_SomMot_31,R,cortex,scale1022,SomMot,
1700,613,7Networks_RH_SomMot_32,R,cortex,scale1022,SomMot,
1701,614,7Networks_RH_SomMot_33,R,cortex,scale1022,SomMot,
1702,615,7Networks_RH_SomMot_34,R,cortex,scale1022,SomMot,
1703,616,7Networks_RH_SomMot_35,R,cortex,scale1022,SomMot,
1704,617,7Networks_RH_SomMot_36,R,cortex,scale1022,SomMot,
1705,618,7Networks_RH_SomMot_37,R,cortex,scale1022,SomMot,
1706,619,7Networks_RH_SomMot_38,R,cortex,scale1022,SomMot,
1707,620,7Networks_RH_SomMot_39,R,cortex,scale1022,SomMot,
1708,621,7Networks_RH_SomMot_40,R,cortex,scale1022,SomMot,
1709,622,7Networks_RH_SomMot_41,R,cortex,scale1022,SomMot,
1710,623,7Networks_RH_SomMot_42,R,cortex,scale1022,SomMot,
1711,624,7Networks_RH_SomMot_43,R,cortex,scale1022,SomMot,
1712,625,7Networks_RH_SomMot_44,R,cortex,scale1022,SomMot,
1713,626,7Networks_RH_SomMot_45,R,cortex,scale1022,SomMot,
1714,627,7Networks_RH_SomMot_46,R,cortex,scale1022,SomMot,
1715,628,7Networks_RH_SomMot_47,R,cortex,scale1022,SomMot,
1716,629,7Networks_RH_SomMot_48,R,cortex,scale1022,SomMot,
1717,630,7Networks_RH_SomMot_49,R,cortex,scale1022,SomMot,
1718,631,7Networks_RH_SomMot_50,R,cortex,scale1022,SomMot,
1719,632,7Networks_RH_SomMot_51,R,cortex,scale1022,SomMot,
1720,633,7Networks_RH_SomMot_52,R,cortex,scale1022,SomMot,
1721,634,7Networks_RH_SomMot_53,R,cortex,scale1022,SomMot,
1722,635,7Networks_RH_SomMot_54,R,cortex,scale1022,SomMot,
1723,636,7Networks_RH_SomMot_55,R,cortex,scale1022,SomMot,
1724,637,7Networks_RH_SomMot_56,R,cortex,scale1022,SomMot,
1725,638,7Networks_RH_SomMot_57,R,cortex,scale1022,SomMot,
1726,639,7Networks_RH_SomMot_58,R,cortex,scale1022,SomMot,
1727,640,7Networks_RH_SomMot_59,R,cortex,scale1022,SomMot,
1728,641,7Networks_RH_SomMot_60,R,cortex,scale1022,SomMot,
1729,642,7Networks_RH_SomMot_61,R,cortex,scale1022,SomMot,
1730,643,7Networks_RH_SomMot_62,R,cortex,scale1022,SomMot,
1731,644,7Networks_RH_SomMot_63,R,cortex,scale1022,SomMot,
1732,645,7Networks_RH_SomMot_64,R,cortex,scale1022,SomMot,
1733,646,7Networks_RH_SomMot_65,R,cortex,scale1022,SomMot,
1734,647,7Networks_RH_SomMot_66,R,cortex,scale1022,SomMot,
1735,648,7Networks_RH_SomMot_67,R,cortex,scale1022,SomMot,
1736,649,7Networks_RH_SomMot_68,R,cortex,scale1022,SomMot,
1737,650,7Networks_RH_SomMot_69,R,cortex,scale1022,SomMot,
1738,651,7Networks_RH_SomMot_70,R,cortex,scale1022,SomMot,
1739,652,7Networks_RH_SomMot_71,R,cortex,scale1022,SomMot,
1740,653,7Networks_RH_SomMot_72,R,cortex,scale1022,SomMot,
1741,654,7Networks_RH_SomMot_73,R,cortex,scale1022,SomMot,
1742,655,7Networks_RH_SomMot_74,R,cortex,scale1022,SomMot,
1743,656,7Networks_RH_SomMot_75,R,cortex,scale1022,SomMot,
1744,657,7Networks_RH_SomMot_76,R,cortex,scale1022,SomMot,
1745,658,7Networks_RH_SomMot_77,R,cortex,scale1022,SomMot,
1746,659,7Networks_RH_SomMot_78,R,cortex,scale1022,SomMot,
1747,660,7Networks_RH_SomMot_79,R,cortex,scale1022,SomMot,
1748,661,7Networks_RH_SomMot_80,R,cortex,scale1022,SomMot,
1749,662,7Networks_RH_SomMot_81,R,cortex,scale1022,SomMot,
1750,663,7Networks_RH_SomMot_82,R,cortex,scale1022,SomMot,
1751,664,7Networks_RH_SomMot_83,R,cortex,scale1022,SomMot,
1752,665,7Networks_RH_SomMot_84,R,cortex,scale1022,SomMot,
1753,666,7Networks_RH_SomMot_85,R,cortex,scale1022,SomMot,
1754,667,7Networks_RH_SomMot_86,R,cortex,scale1022,SomMot,
1755,668,7Networks_RH_SomMot_87,R,cortex,scale1022,SomMot,
1756,669,7Networks_RH_SomMot_88,R,cortex,scale1022,SomMot,
1757,670,7Networks_RH_SomMot_89,R,cortex,scale1022,SomMot,
1758,671,7Networks_RH_SomMot_90,R,cortex,scale1022,SomMot,
1759,672,7Networks_RH_SomMot_91,R,cortex,scale1022,SomMot,
1760,673,7Networks_RH_SomMot_92,R,cortex,scale1022,SomMot,
1761,674,7Networks_RH_SomMot_93,R,cortex,scale1022,SomMot,
1762,675,7Networks_RH_SomMot_94,R,cortex,scale1022,SomMot,
1763,676,7Networks_RH_SomMot_95,R,cortex,scale1022,SomMot,
1764,677,7Networks_RH_SomMot_96,R,cortex,scale1022,SomMot,
1765,678,7Networks_RH_SomMot_97,R,cortex,scale1022,SomMot,
1766,679,7Networks_RH_SomMot_98,R,cortex,scale1022,SomMot,
1767,680,7Networks_RH_SomMot_99,R,cortex,scale1022,SomMot,
1768,681,7Networks_RH_SomMot_100,R,cortex,scale1022,SomMot,
1769,682,7Networks_RH_SomMot_101,R,cortex,scale1022,SomMot,
1770,683,7Networks_RH_SomMot_102,R,cortex,scale1022,SomMot,
1771,684,7Networks_RH_SomMot_103,R,cortex,scale1022,SomMot,
1772,685,7Networks_RH_DorsAttn_Post_1,R,cortex,scale1022,DorsAttn,
1773,686,7Networks_RH_DorsAttn_Post_2,R,cortex,scale1022,DorsAttn,
1774,687,7Networks_RH_DorsAttn_Post_3,R,cortex,scale1022,DorsAttn,
1775,688,7Networks_RH_DorsAttn_Post_4,R,cortex,scale1022,DorsAttn,
1776,689,7Networks_RH_DorsAttn_Post_5,R,cortex,scale1022,DorsAttn,
1777,690,7Networks_RH_DorsAttn_Post_6,R,cortex,scale1022,DorsAttn,
1778,691,7Networks_RH_DorsAttn_Post_7,R,cortex,scale1022,DorsAttn,
1779,692,7Networks_RH_DorsAttn_Post_8,R,cortex,scale1022,DorsAttn,
1780,693,7Networks_RH_DorsAttn_Post_9,R,cortex,scale1022,DorsAttn,
1781,694,7Networks_RH_DorsAttn_Post_10,R,cortex,scale1022,DorsAttn,
1782,695,7Networks_RH_DorsAttn_Post_11,R,cortex,scale1022,DorsAttn,
1783,696,7Networks_RH_DorsAttn_Post_12,R,cortex,scale1022,DorsAttn,
1784,697,7Networks_RH_DorsAttn_Post_13,R,cortex,scale1022,DorsAttn,
1785,698,7Networks_RH_DorsAttn_Post_14,R,cortex,scale1022,DorsAttn,
1786,699,7Networks_RH_DorsAttn_Post_15,R,cortex,scale1022,DorsAttn,
1787,700,7Networks_RH_DorsAttn_Post_16,R,cortex,scale1022,DorsAttn,
1788,701,7Networks_RH_DorsAttn_Post_17,R,cortex,scale1022,DorsAttn,
1789,702,7Networks_RH_DorsAttn_Post_18,R,cortex,scale1022,DorsAttn,
1790,703,7Networks_RH_DorsAttn_Post_19,R,cortex,scale1022,DorsAttn,
1791,704,7Networks_RH_DorsAttn_Post_20,R,cortex,scale1022,DorsAttn,
1792,705,7Networks_RH_DorsAttn_Post_21,R,cortex,scale1022,DorsAttn,
1793,706,7Networks_RH_DorsAttn_Post_22,R,cortex,scale1022,DorsAttn,
1794,707,7Networks_RH_DorsAttn_Post_23,R,cortex,scale1022,DorsAttn,
1795,708,7Networks_RH_DorsAttn_Post_24,R,cortex,scale1022,DorsAttn,
1796,709,7Networks_RH_DorsAttn_Post_25,R,cortex,scale1022,DorsAttn,
1797,710,7Networks_RH_DorsAttn_Post_26,R,cortex,scale1022,DorsAttn,
1798,711,7Networks_RH_DorsAttn_Post_27,R,cortex,scale1022,DorsAttn,
1799,712,7Networks_RH_DorsAttn_Post_28,R,cortex,scale1022,DorsAttn,
1800,713,7Networks_RH_DorsAttn_Post_29,R,cortex,scale1022,DorsAttn,
1801,714,7Networks_RH_DorsAttn_Post_30,R,cortex,scale1022,DorsAttn,
1802,715,7Networks_RH_DorsAttn_Post_31,R,cortex,scale1022,DorsAttn,
1803,716,7Networks_RH_DorsAttn_Post_32,R,cortex,scale1022,DorsAttn,
1804,717,7Networks_RH_DorsAttn_Post_33,R,cortex,scale1022,DorsAttn,
1805,718,7Networks_RH_DorsAttn_Post_34,R,cortex,scale1022,DorsAttn,
1806,719,7Networks_RH_DorsAttn_Post_35,R,cortex,scale1022,DorsAttn,
1807,720,7Networks_RH_DorsAttn_Post_36,R,cortex,scale1022,DorsAttn,
1808,721,7Networks_RH_DorsAttn_Post_37,R,cortex,scale1022,DorsAttn,
1809,722,7Networks_RH_DorsAttn_Post_38,R,cortex,scale1022,DorsAttn,
1810,723,7Networks_RH_DorsAttn_Post_39,R,cortex,scale1022,DorsAttn,
1811,724,7Networks_RH_DorsAttn_Post_40,R,cortex,scale1022,DorsAttn,
1812,725,7Networks_RH_DorsAttn_Post_41,R,cortex,scale1022,DorsAttn,
1813,726,7Networks_RH_DorsAttn_Post_42,R,cortex,scale1022,DorsAttn,
1814,727,7Networks_RH_DorsAttn_Post_43,R,cortex,scale1022,DorsAttn,
1815,728,7Networks_RH_DorsAttn_Post_44,R,cortex,scale1022,DorsAttn,
1816,729,7Networks_RH_DorsAttn_Post_45,R,cortex,scale1022,DorsAttn,
1817,730,7Networks_RH_DorsAttn_Post_46,R,cortex,scale1022,DorsAttn,
1818,731,7Networks_RH_DorsAttn_Post_47,R,cortex,scale1022,DorsAttn,
1819,732,7Networks_RH_DorsAttn_Post_48,R,cortex,scale1022,DorsAttn,
1820,733,7Networks_RH_DorsAttn_Post_49,R,cortex,scale1022,DorsAttn,
1821,734,7Networks_RH_DorsAttn_Post_50,R,cortex,scale1022,DorsAttn,
1822,735,7Networks_RH_DorsAttn_Post_51,R,cortex,scale1022,DorsAttn,
1823,736,7Networks_RH_DorsAttn_Post_52,R,cortex,scale1022,DorsAttn,
1824,737,7Networks_RH_DorsAttn_FEF_1,R,cortex,scale1022,DorsAttn,
1825,738,7Networks_RH_DorsAttn_FEF_2,R,cortex,scale1022,DorsAttn,
1826,739,7Networks_RH_DorsAttn_FEF_3,R,cortex,scale1022,DorsAttn,
1827,740,7Networks_RH_DorsAttn_FEF_4,R,cortex,scale1022,DorsAttn,
1828,741,7Networks_RH_DorsAttn_FEF_5,R,cortex,scale1022,DorsAttn,
1829,742,7Networks_RH_DorsAttn_FEF_6,R,cortex,scale1022,DorsAttn,
1830,743,7Networks_RH_DorsAttn_PrCv_1,R,cortex,scale1022,DorsAttn,
1831,744,7Networks_RH_DorsAttn_PrCv_2,R,cortex,scale1022,DorsAttn,
1832,745,7Networks_RH_DorsAttn_PrCv_3,R,cortex,scale1022,DorsAttn,
1833,746,7Networks_RH_SalVentAttn_TempOccPar_1,R,cortex,scale1022,SalVentAttn,
1834,747,7Networks_RH_SalVentAttn_TempOccPar_2,R,cortex,scale1022,SalVentAttn,
1835,748,7Networks_RH_SalVentAttn_TempOccPar_3,R,cortex,scale1022,SalVentAttn,
1836,749,7Networks_RH_SalVentAttn_TempOccPar_4,R,cortex,scale1022,SalVentAttn,
1837,750,7Networks_RH_SalVentAttn_TempOccPar_5,R,cortex,scale1022,SalVentAttn,
1838,751,7Networks_RH_SalVentAttn_TempOccPar_6,R,cortex,scale1022,SalVentAttn,
1839,752,7Networks_RH_SalVentAttn_TempOccPar_7,R,cortex,scale1022,SalVentAttn,
1840,753,7Networks_RH_SalVentAttn_TempOccPar_8,R,cortex,scale1022,SalVentAttn,
1841,754,7Networks_RH_SalVentAttn_TempOccPar_9,R,cortex,scale1022,SalVentAttn,
1842,755,7Networks_RH_SalVentAttn_TempOccPar_10,R,cortex,scale1022,SalVentAttn,
1843,756,7Networks_RH_SalVentAttn_TempOccPar_11,R,cortex,scale1022,SalVentAttn,
1844,757,7Networks_RH_SalVentAttn_TempOccPar_12,R,cortex,scale1022,SalVentAttn,
1845,758,7Networks_RH_SalVentAttn_TempOccPar_13,R,cortex,scale1022,SalVentAttn,
1846,759,7Networks_RH_SalVentAttn_TempOccPar_14,R,cortex,scale1022,SalVentAttn,
1847,760,7Networks_RH_SalVentAttn_TempOccPar_15,R,cortex,scale1022,SalVentAttn,
1848,761,7Networks_RH_SalVentAttn_TempOccPar_16,R,cortex,scale1022,SalVentAttn,
1849,762,7Networks_RH_SalVentAttn_TempOccPar_17,R,cortex,scale1022,SalVentAttn,
1850,763,7Networks_RH_SalVentAttn_TempOccPar_18,R,cortex,scale1022,SalVentAttn,
1851,764,7Networks_RH_SalVentAttn_PrC_1,R,cortex,scale1022,SalVentAttn,
1852,765,7Networks_RH_SalVentAttn_PrC_2,R,cortex,scale1022,SalVentAttn,
1853,766,7Networks_RH_SalVentAttn_FrOper_1,R,cortex,scale1022,SalVentAttn,
1854,767,7Networks_RH_SalVentAttn_FrOper_2,R,cortex,scale1022,SalVentAttn,
1855,768,7Networks_RH_SalVentAttn_FrOper_3,R,cortex,scale1022,SalVentAttn,
1856,769,7Networks_RH_SalVentAttn_FrOper_4,R,cortex,scale1022,SalVentAttn,
1857,770,7Networks_RH_SalVentAttn_FrOper_5,R,cortex,scale1022,SalVentAttn,
1858,771,7Networks_RH_SalVentAttn_FrOper_6,R,cortex,scale1022,SalVentAttn,
1859,772,7Networks_RH_SalVentAttn_FrOper_7,R,cortex,scale1022,SalVentAttn,
1860,773,7Networks_RH_SalVentAttn_FrOper_8,R,cortex,scale1022,SalVentAttn,
1861,774,7Networks_RH_SalVentAttn_FrOper_9,R,cortex,scale1022,SalVentAttn,
1862,775,7Networks_RH_SalVentAttn_FrOper_10,R,cortex,scale1022,SalVentAttn,
1863,776,7Networks_RH_SalVentAttn_FrOper_11,R,cortex,scale1022,SalVentAttn,
1864,777,7Networks_RH_SalVentAttn_FrOper_12,R,cortex,scale1022,SalVentAttn,
1865,778,7Networks_RH_SalVentAttn_FrOper_13,R,cortex,scale1022,SalVentAttn,
1866,779,7Networks_RH_SalVentAttn_FrOper_14,R,cortex,scale1022,SalVentAttn,
1867,780,7Networks_RH_SalVentAttn_FrOper_15,R,cortex,scale1022,SalVentAttn,
1868,781,7Networks_RH_SalVentAttn_FrOper_16,R,cortex,scale1022,SalVentAttn,
1869,782,7Networks_RH_SalVentAttn_FrOper_17,R,cortex,scale1022,SalVentAttn,
1870,783,7Networks_RH_SalVentAttn_FrOper_18,R,cortex,scale1022,SalVentAttn,
1871,784,7Networks_RH_SalVentAttn_FrOper_19,R,cortex,scale1022,SalVentAttn,
1872,785,7Networks_RH_SalVentAttn_FrOper_20,R,cortex,scale1022,SalVentAttn,
1873,786,7Networks_RH_SalVentAttn_FrOper_21,R,cortex,scale1022,SalVentAttn,
1874,787,7Networks_RH_SalVentAttn_FrOper_22,R,cortex,scale1022,SalVentAttn,
1875,788,7Networks_RH_SalVentAttn_FrOper_23,R,cortex,scale1022,SalVentAttn,
1876,789,7Networks_RH_SalVentAttn_FrOper_24,R,cortex,scale1022,SalVentAttn,
1877,790,7Networks_RH_SalVentAttn_PFCl_1,R,cortex,scale1022,SalVentAttn,
1878,791,7Networks_RH_SalVentAttn_PFCl_2,R,cortex,scale1022,SalVentAttn,
1879,792,7Networks_RH_SalVentAttn_Med_1,R,cortex,scale1022,SalVentAttn,
1880,793,7Networks_RH_SalVentAttn_Med_2,R,cortex,scale1022,SalVentAttn,
1881,794,7Networks_RH_SalVentAttn_Med_3,R,cortex,scale1022,SalVentAttn,
1882,795,7Networks_RH_SalVentAttn_Med_4,R,cortex,scale1022,SalVentAttn,
1883,796,7Networks_RH_SalVentAttn_Med_5,R,cortex,scale1022,SalVentAttn,
1884,797,7Networks_RH_SalVentAttn_Med_6,R,cortex,scale1022,SalVentAttn,
1885,798,7Networks_RH_SalVentAttn_Med_7,R,cortex,scale1022,SalVentAttn,
1886,799,7Networks_RH_SalVentAttn_Med_8,R,cortex,scale1022,SalVentAttn,
1887,800,7Networks_RH_SalVentAttn_Med_9,R,cortex,scale1022,SalVentAttn,
1888,801,7Networks_RH_SalVentAttn_Med_10,R,cortex,scale1022,SalVentAttn,
1889,802,7Networks_RH_SalVentAttn_Med_11,R,cortex,scale1022,SalVentAttn,
1890,803,7Networks_RH_SalVentAttn_Med_12,R,cortex,scale1022,SalVentAttn,
1891,804,7Networks_RH_SalVentAttn_Med_13,R,cortex,scale1022,SalVentAttn,
1892,805,7Networks_RH_SalVentAttn_Med_14,R,cortex,scale1022,SalVentAttn,
1893,806,7Networks_RH_SalVentAttn_Med_15,R,cortex,scale1022,SalVentAttn,
1894,807,7Networks_RH_SalVentAttn_Med_16,R,cortex,scale1022,SalVentAttn,
1895,808,7Networks_RH_SalVentAttn_Med_17,R,cortex,scale1022,SalVentAttn,
1896,809,7Networks_RH_SalVentAttn_Med_18,R,cortex,scale1022,SalVentAttn,
1897,810,7Networks_RH_SalVentAttn_Med_19,R,cortex,scale1022,SalVentAttn,
1898,811,7Networks_RH_SalVentAttn_Med_20,R,cortex,scale1022,SalVentAttn,
1899,812,7Networks_RH_Limbic_OFC_1,R,cortex,scale1022,Limbic,
1900,813,7Networks_RH_Limbic_OFC_2,R,cortex,scale1022,Limbic,
1901,814,7Networks_RH_Limbic_OFC_3,R,cortex,scale1022,Limbic,
1902,815,7Networks_RH_Limbic_OFC_4,R,cortex,scale1022,Limbic,
1903,816,7Networks_RH_Limbic_OFC_5,R,cortex,scale1022,Limbic,
1904,817,7Networks_RH_Limbic_OFC_6,R,cortex,scale1022,Limbic,
1905,818,7Networks_RH_Limbic_OFC_7,R,cortex,scale1022,Limbic,
1906,819,7Networks_RH_Limbic_OFC_8,R,cortex,scale1022,Limbic,
1907,820,7Networks_RH_Limbic_OFC_9,R,cortex,scale1022,Limbic,
1908,821,7Networks_RH_Limbic_OFC_10,R,cortex,scale1022,Limbic,
1909,822,7Networks_RH_Limbic_OFC_11,R,cortex,scale1022,Limbic,
1910,823,7Networks_RH_Limbic_OFC_12,R,cortex,scale1022,Limbic,
1911,824,7Networks_RH_Limbic_OFC_13,R,cortex,scale1022,Limbic,
1912,825,7Networks_RH_Limbic_OFC_14,R,cortex,scale1022,Limbic,
1913,826,7Networks_RH_Limbic_TempPole_1,R,cortex,scale1022,Limbic,
1914,827,7Networks_RH_Limbic_TempPole_2,R,cortex,scale1022,Limbic,
1915,828,7Networks_RH_Limbic_TempPole_3,R,cortex,scale1022,Limbic,
1916,829,7Networks_RH_Limbic_TempPole_4,R,cortex,scale1022,Limbic,
1917,830,7Networks_RH_Limbic_TempPole_5,R,cortex,scale1022,Limbic,
1918,831,7Networks_RH_Limbic_TempPole_6,R,cortex,scale1022,Limbic,
1919,832,7Networks_RH_Limbic_TempPole_7,R,cortex,scale1022,Limbic,
1920,833,7Networks_RH_Limbic_TempPole_8,R,cortex,scale1022,Limbic,
1921,834,7Networks_RH_Limbic_TempPole_9,R,cortex,scale1022,Limbic,
1922,835,7Networks_RH_Limbic_TempPole_10,R,cortex,scale1022,Limbic,
1923,836,7Networks_RH_Limbic_TempPole_11,R,cortex,scale1022,Limbic,
1924,837,7Networks_RH_Limbic_TempPole_12,R,cortex,scale1022,Limbic,
1925,838,7Networks_RH_Limbic_TempPole_13,R,cortex,scale1022,Limbic,
1926,839,7Networks_RH_Limbic_TempPole_14,R,cortex,scale1022,Limbic,
1927,840,7Networks_RH_Limbic_TempPole_15,R,cortex,scale1022,Limbic,
1928,841,7Networks_RH_Limbic_TempPole_16,R,cortex,scale1022,Limbic,
1929,842,7Networks_RH_Limbic_TempPole_17,R,cortex,scale1022,Limbic,
1930,843,7Networks_RH_Cont_Par_1,R,cortex,scale1022,Cont,
1931,844,7Networks_RH_Cont_Par_2,R,cortex,scale1022,Cont,
1932,845,7Networks_RH_Cont_Par_3,R,cortex,scale1022,Cont,
1933,846,7Networks_RH_Cont_Par_4,R,cortex,scale1022,Cont,
1934,847,7Networks_RH_Cont_Par_5,R,cortex,scale1022,Cont,
1935,848,7Networks_RH_Cont_Par_6,R,cortex,scale1022,Cont,
1936,849,7Networks_RH_Cont_Par_7,R,cortex,scale1022,Cont,
1937,850,7Networks_RH_Cont_Par_8,R,cortex,scale1022,Cont,
1938,851,7Networks_RH_Cont_Par_9,R,cortex,scale1022,Cont,
1939,852,7Networks_RH_Cont_Par_10,R,cortex,scale1022,Cont,
1940,853,7Networks_RH_Cont_Par_11,R,cortex,scale1022,Cont,
